datetime,pm25,pm10,o3,no2,so2,co,eu_aqi,aqi,city
2023-09-05 00:00:00,26.0,37.5,24.0,25.0,18.3,609.0,39.93333,66.95035,Hà Nội
2023-09-05 01:00:00,22.6,32.7,26.0,22.0,16.5,529.0,41.933327,68.049644,Hà Nội
2023-09-05 02:00:00,20.0,29.0,30.0,19.0,15.0,459.0,43.283325,68.76772,Hà Nội
2023-09-05 03:00:00,17.8,25.7,35.0,16.1,13.6,395.0,44.049995,69.17553,Hà Nội
2023-09-05 04:00:00,16.5,23.8,38.0,14.4,12.9,360.0,44.433327,69.37943,Hà Nội
2023-09-05 05:00:00,16.0,23.2,35.0,15.1,13.3,376.0,44.73333,69.539,Hà Nội
2023-09-05 06:00:00,16.4,23.7,30.0,17.1,14.5,422.0,45.149994,69.760635,Hà Nội
2023-09-05 07:00:00,22.4,32.2,38.0,17.1,15.5,518.0,45.700005,70.05319,Hà Nội
2023-09-05 08:00:00,27.6,39.9,69.0,14.5,15.8,504.0,47.11666,70.80673,Hà Nội
2023-09-05 09:00:00,29.0,42.0,111.0,10.8,16.1,483.0,49.016655,71.81737,Hà Nội
2023-09-05 10:00:00,28.0,40.9,143.0,7.7,15.9,455.0,62.363632,72.89893,Hà Nội
2023-09-05 11:00:00,25.5,37.4,155.0,5.6,14.7,412.0,64.545456,73.88297,Hà Nội
2023-09-05 12:00:00,24.0,35.4,156.0,4.0,13.0,362.0,64.72727,74.58333,Hà Nội
2023-09-05 13:00:00,23.6,34.8,154.0,3.2,11.8,326.0,64.36364,74.96454,Hà Nội
2023-09-05 14:00:00,23.6,34.8,154.0,1.8,11.0,288.0,64.36364,75.248215,Hà Nội
2023-09-05 15:00:00,23.3,34.3,152.0,1.1,10.7,265.0,64.0,75.46099,Hà Nội
2023-09-05 16:00:00,23.0,33.8,141.0,5.5,12.8,329.0,62.0,99.234695,Hà Nội
2023-09-05 17:00:00,24.0,35.3,116.0,18.8,18.5,528.0,56.73333,114.54082,Hà Nội
2023-09-05 18:00:00,33.2,48.3,83.0,37.2,26.6,813.0,57.216667,115.60373,Hà Nội
2023-09-05 19:00:00,54.1,78.2,50.0,61.2,38.4,1225.0,58.750008,102.84864,Hà Nội
2023-09-05 20:00:00,73.6,106.2,41.0,68.1,46.0,1479.0,60.59,80.527214,Hà Nội
2023-09-05 21:00:00,84.1,121.1,28.0,77.4,56.3,1826.0,62.089996,83.21808,Hà Nội
2023-09-05 22:00:00,90.1,129.5,19.0,83.3,63.3,2062.0,63.88,87.97872,Hà Nội
2023-09-05 23:00:00,92.0,132.2,16.0,83.1,63.9,2090.0,65.82333,93.147156,Hà Nội
2023-09-06 00:00:00,89.2,128.5,17.0,79.4,61.1,2006.0,67.880005,98.61702,Hà Nội
2023-09-06 01:00:00,86.4,124.3,17.0,74.7,57.7,1899.0,69.986664,104.95833,Hà Nội
2023-09-06 02:00:00,83.1,119.7,15.0,69.6,54.5,1789.0,72.113335,111.604164,Hà Nội
2023-09-06 03:00:00,78.2,112.5,14.0,63.5,50.7,1655.0,74.21667,118.17708,Hà Nội
2023-09-06 04:00:00,71.7,103.1,16.0,56.4,46.1,1519.0,76.23,124.46876,Hà Nội
2023-09-06 05:00:00,62.2,89.6,22.0,48.1,40.2,1396.0,78.07,130.21875,Hà Nội
2023-09-06 06:00:00,54.2,78.0,33.0,38.9,33.6,1270.0,79.60999,135.03125,Hà Nội
2023-09-06 07:00:00,49.9,71.7,52.0,26.9,22.4,1081.0,80.869995,138.96873,Hà Nội
2023-09-06 08:00:00,44.4,64.3,86.0,21.0,21.4,900.0,81.78667,141.83333,Hà Nội
2023-09-06 09:00:00,37.1,54.0,133.0,12.9,20.1,650.0,82.346664,143.58333,Hà Nội
2023-09-06 10:00:00,36.0,52.5,168.0,6.7,19.4,457.0,82.61666,144.42708,Hà Nội
2023-09-06 11:00:00,36.3,53.0,179.0,4.2,19.8,377.0,82.88334,145.26042,Hà Nội
2023-09-06 12:00:00,35.7,52.3,179.0,3.7,20.7,354.0,83.24333,146.38542,Hà Nội
2023-09-06 13:00:00,32.7,47.8,177.0,3.7,21.5,344.0,83.63334,147.60417,Hà Nội
2023-09-06 14:00:00,32.0,46.8,179.0,2.5,21.2,309.0,83.93666,148.55208,Hà Nội
2023-09-06 15:00:00,33.2,48.5,181.0,1.8,20.7,287.0,84.21666,149.42708,Hà Nội
2023-09-06 16:00:00,34.5,50.3,173.0,5.8,22.6,349.0,84.54666,150.09648,Hà Nội
2023-09-06 17:00:00,39.9,58.1,151.0,18.1,28.6,544.0,84.93,155.77167,Hà Nội
2023-09-06 18:00:00,46.6,67.5,120.0,35.0,37.0,822.0,85.45999,158.64159,Hà Nội
2023-09-06 19:00:00,78.7,113.4,69.0,73.5,50.4,1530.0,85.90667,150.99123,Hà Nội
2023-09-06 20:00:00,100.8,145.3,58.0,80.1,58.1,1792.0,86.72667,151.5307,Hà Nội
2023-09-06 21:00:00,109.9,157.9,43.0,88.8,68.5,2144.0,87.63333,152.1272,Hà Nội
2023-09-06 22:00:00,114.1,163.9,34.0,92.1,74.9,2337.0,88.49334,152.693,Hà Nội
2023-09-06 23:00:00,112.5,161.6,35.0,85.6,74.1,2234.0,89.293335,153.2193,Hà Nội
2023-09-07 00:00:00,105.5,151.8,42.0,73.6,69.3,1973.0,89.97667,153.66887,Hà Nội
2023-09-07 01:00:00,102.7,147.6,47.0,62.0,63.4,1720.0,90.520004,154.02632,Hà Nội
2023-09-07 02:00:00,95.5,137.4,46.0,52.2,57.1,1532.0,91.063324,154.38377,Hà Nội
2023-09-07 03:00:00,87.1,125.3,43.0,42.8,49.8,1352.0,91.47667,154.6557,Hà Nội
2023-09-07 04:00:00,73.6,105.9,42.0,34.9,42.5,1178.0,91.77334,154.85088,Hà Nội
2023-09-07 05:00:00,53.7,77.3,40.0,29.3,35.2,1001.0,91.83666,154.89255,Hà Nội
2023-09-07 06:00:00,42.3,61.0,40.0,25.2,28.1,830.0,91.55333,154.70613,Hà Nội
2023-09-07 07:00:00,32.0,46.1,49.0,18.9,20.0,687.0,91.15666,154.44518,Hà Nội
2023-09-07 08:00:00,27.4,39.7,77.0,15.6,18.9,624.0,90.56,154.05263,Hà Nội
2023-09-07 09:00:00,27.7,40.4,116.0,11.1,17.4,536.0,89.99333,153.67982,Hà Nội
2023-09-07 10:00:00,30.7,44.9,147.0,7.4,15.9,463.0,89.67999,153.4737,Hà Nội
2023-09-07 11:00:00,32.9,48.1,161.0,5.4,14.4,421.0,89.50333,153.35745,Hà Nội
2023-09-07 12:00:00,31.9,46.4,166.0,4.2,12.8,395.0,89.39,153.2829,Hà Nội
2023-09-07 13:00:00,30.3,44.1,169.0,3.6,11.7,379.0,89.263336,153.19955,Hà Nội
2023-09-07 14:00:00,30.0,43.7,173.0,2.3,10.6,348.0,89.183334,153.14694,Hà Nội
2023-09-07 15:00:00,29.6,43.0,174.0,1.7,10.0,326.0,89.11667,153.10306,Hà Nội
2023-09-07 16:00:00,29.6,43.0,167.0,5.3,11.5,381.0,88.996666,153.02412,Hà Nội
2023-09-07 17:00:00,31.0,45.1,144.0,18.2,17.3,597.0,88.83333,152.91667,Hà Nội
2023-09-07 18:00:00,40.2,58.0,112.0,35.3,25.2,889.0,88.53667,152.72148,Hà Nội
2023-09-07 19:00:00,57.5,82.7,75.0,53.3,36.1,1178.0,88.323326,152.58115,Hà Nội
2023-09-07 20:00:00,61.7,88.5,70.0,48.8,36.4,1166.0,87.61666,152.11623,Hà Nội
2023-09-07 21:00:00,60.5,86.8,63.0,42.6,36.8,1145.0,86.31333,151.25877,Hà Nội
2023-09-07 22:00:00,60.8,87.3,55.0,37.4,36.0,1108.0,84.666664,150.17545,Hà Nội
2023-09-07 23:00:00,59.8,86.1,47.0,34.4,33.2,1042.0,82.89001,145.28125,Hà Nội
2023-09-08 00:00:00,51.1,73.3,39.0,32.5,29.3,959.0,81.13334,139.79169,Hà Nội
2023-09-08 01:00:00,45.4,65.2,33.0,30.8,26.2,885.0,79.32,134.12502,Hà Nội
2023-09-08 02:00:00,43.4,62.2,30.0,29.1,24.8,829.0,77.41,128.15625,Hà Nội
2023-09-08 03:00:00,42.8,61.5,28.0,27.7,24.2,784.0,75.67333,122.72916,Hà Nội
2023-09-08 04:00:00,39.6,56.7,28.0,26.5,23.9,748.0,74.19667,118.11459,Hà Nội
2023-09-08 05:00:00,34.2,49.1,25.0,26.2,24.1,735.0,73.06334,114.57292,Hà Nội
2023-09-08 06:00:00,32.4,46.2,24.0,26.1,24.6,733.0,72.41334,112.541664,Hà Nội
2023-09-08 07:00:00,24.7,35.4,39.0,21.8,20.7,631.0,72.083336,111.51042,Hà Nội
2023-09-08 08:00:00,24.0,34.5,69.0,17.3,18.8,563.0,71.84,110.74999,Hà Nội
2023-09-08 09:00:00,23.7,34.1,110.0,11.0,16.1,469.0,71.72667,110.395836,Hà Nội
2023-09-08 10:00:00,24.3,34.9,142.0,6.1,13.6,394.0,71.59333,109.97918,Hà Nội
2023-09-08 11:00:00,24.9,35.7,156.0,3.9,11.5,357.0,71.38,109.31251,Hà Nội
2023-09-08 12:00:00,24.6,35.3,160.0,3.0,9.7,339.0,71.113335,108.479164,Hà Nội
2023-09-08 13:00:00,24.7,35.4,158.0,3.2,8.3,331.0,70.869995,107.71875,Hà Nội
2023-09-08 14:00:00,24.9,35.7,148.0,3.5,6.9,317.0,70.683334,107.135414,Hà Nội
2023-09-08 15:00:00,24.1,34.5,132.0,4.9,6.0,314.0,70.513336,106.60417,Hà Nội
2023-09-08 16:00:00,22.4,32.0,112.0,9.2,7.3,363.0,70.33,106.03125,Hà Nội
2023-09-08 17:00:00,22.0,31.5,87.0,19.1,12.2,502.0,70.09,105.28124,Hà Nội
2023-09-08 18:00:00,28.0,40.2,59.0,32.0,19.2,694.0,69.79,104.34375,Hà Nội
2023-09-08 19:00:00,48.0,68.7,49.0,48.7,30.3,1028.0,69.38333,103.072914,Hà Nội
2023-09-08 20:00:00,49.1,70.3,52.0,44.2,32.1,995.0,69.066666,102.083336,Hà Nội
2023-09-08 21:00:00,49.8,71.2,56.0,38.0,34.6,949.0,68.64667,100.77083,Hà Nội
2023-09-08 22:00:00,53.3,76.1,58.0,33.1,36.0,904.0,68.29,99.70745,Hà Nội
2023-09-08 23:00:00,54.5,78.0,55.0,31.5,35.8,874.0,68.04,99.04255,Hà Nội
2023-09-09 00:00:00,52.2,74.5,49.0,31.2,34.5,846.0,67.86333,98.57269,Hà Nội
2023-09-09 01:00:00,48.7,69.6,46.0,29.8,32.2,792.0,67.9,98.67021,Hà Nội
2023-09-09 02:00:00,44.6,63.8,47.0,25.5,28.4,687.0,68.009995,98.96276,Hà Nội
2023-09-09 03:00:00,36.4,52.2,51.0,20.0,23.7,556.0,68.049995,99.069145,Hà Nội
2023-09-09 04:00:00,27.9,39.8,54.0,16.0,19.8,455.0,67.83667,98.50178,Hà Nội
2023-09-09 05:00:00,21.7,31.1,54.0,14.9,17.3,408.0,67.44666,97.46454,Hà Nội
2023-09-09 06:00:00,18.7,26.8,54.0,15.3,15.6,389.0,67.03,96.35639,Hà Nội
2023-09-09 07:00:00,25.1,35.9,46.0,19.2,18.5,532.0,66.57334,95.14185,Hà Nội
2023-09-09 08:00:00,20.7,29.7,70.0,15.4,18.1,489.0,66.58667,95.17731,Hà Nội
2023-09-09 09:00:00,21.5,30.7,104.0,10.3,17.6,429.0,66.47666,94.88475,Hà Nội
2023-09-09 10:00:00,22.6,32.4,132.0,6.2,16.9,381.0,66.403336,94.68972,Hà Nội
2023-09-09 11:00:00,23.3,33.4,148.0,4.4,16.1,357.0,66.346664,94.539,Hà Nội
2023-09-09 12:00:00,24.6,35.3,159.0,3.7,15.3,346.0,66.29333,94.39716,Hà Nội
2023-09-09 13:00:00,25.0,35.7,165.0,3.5,14.5,340.0,66.36363,94.39716,Hà Nội
2023-09-09 14:00:00,25.3,36.3,169.0,2.5,13.3,319.0,67.090904,94.42376,Hà Nội
2023-09-09 15:00:00,26.4,37.8,170.0,2.1,12.2,305.0,67.27273,94.45922,Hà Nội
2023-09-09 16:00:00,26.8,38.3,160.0,5.5,12.7,353.0,66.39333,104.12414,Hà Nội
2023-09-09 17:00:00,28.3,40.6,132.0,17.3,16.1,533.0,66.54,123.256775,Hà Nội
2023-09-09 18:00:00,41.2,59.0,94.0,32.9,21.1,777.0,66.75,129.20918,Hà Nội
2023-09-09 19:00:00,48.4,69.4,83.0,48.4,33.2,1025.0,67.19,121.13096,Hà Nội
2023-09-09 20:00:00,43.9,62.9,84.0,41.2,33.0,938.0,67.20334,107.31293,Hà Nội
2023-09-09 21:00:00,43.8,62.6,86.0,31.2,32.7,818.0,67.03,96.35639,Hà Nội
2023-09-09 22:00:00,46.3,66.1,86.0,23.8,32.8,726.0,66.83,95.82447,Hà Nội
2023-09-09 23:00:00,46.1,65.9,83.0,21.6,33.8,694.0,66.59667,95.2039,Hà Nội
2023-09-10 00:00:00,46.6,66.6,78.0,22.0,35.2,690.0,66.316666,94.45922,Hà Nội
2023-09-10 01:00:00,48.1,68.7,74.0,22.1,35.4,677.0,66.13,93.96275,Hà Nội
2023-09-10 02:00:00,48.8,69.8,70.0,20.7,33.4,637.0,66.10999,93.90956,Hà Nội
2023-09-10 03:00:00,46.6,66.6,66.0,18.9,30.3,589.0,66.24999,94.281906,Hà Nội
2023-09-10 04:00:00,40.6,58.1,63.0,17.9,27.9,551.0,66.59,95.186165,Hà Nội
2023-09-10 05:00:00,36.8,52.6,58.0,18.7,27.4,535.0,67.01333,96.31204,Hà Nội
2023-09-10 06:00:00,32.4,46.2,54.0,20.1,27.7,530.0,67.51666,97.65069,Hà Nội
2023-09-10 07:00:00,24.4,35.0,54.0,18.0,22.0,468.0,67.973335,98.86524,Hà Nội
2023-09-10 08:00:00,22.4,32.0,72.0,15.3,20.4,455.0,67.95,98.803185,Hà Nội
2023-09-10 09:00:00,22.6,32.4,98.0,11.5,18.2,437.0,68.00666,98.953896,Hà Nội
2023-09-10 10:00:00,23.6,33.8,121.0,8.5,16.5,422.0,68.043335,99.051414,Hà Nội
2023-09-10 11:00:00,25.4,36.6,139.0,6.8,15.7,410.0,68.07666,99.14006,Hà Nội
2023-09-10 12:00:00,26.9,38.5,155.0,5.9,15.5,400.0,68.14666,99.32623,Hà Nội
2023-09-10 13:00:00,30.6,43.8,163.0,5.9,15.4,398.0,68.223335,99.53014,Hà Nội
2023-09-10 14:00:00,35.4,50.8,160.0,6.8,15.3,397.0,68.41,100.03126,Hà Nội
2023-09-10 15:00:00,33.8,48.4,149.0,8.7,15.4,403.0,68.746666,101.083336,Hà Nội
2023-09-10 16:00:00,33.6,48.1,134.0,12.1,16.2,444.0,68.99333,101.85417,Hà Nội
2023-09-10 17:00:00,34.8,49.8,113.0,18.2,18.1,546.0,69.22,104.5493,Hà Nội
2023-09-10 18:00:00,39.9,57.0,87.0,25.9,20.7,682.0,69.43666,107.73809,Hà Nội
2023-09-10 19:00:00,42.5,60.8,76.0,30.7,22.4,791.0,69.39333,103.10417,Hà Nội
2023-09-10 20:00:00,45.1,64.5,71.0,31.3,25.5,823.0,69.19666,102.48958,Hà Nội
2023-09-10 21:00:00,47.4,67.8,65.0,31.9,29.7,865.0,69.23667,102.61458,Hà Nội
2023-09-10 22:00:00,48.9,69.8,59.0,31.7,32.0,876.0,69.35667,102.98958,Hà Nội
2023-09-10 23:00:00,49.0,70.1,55.0,30.0,30.6,833.0,69.44333,103.26041,Hà Nội
2023-09-11 00:00:00,44.4,63.3,51.0,27.3,27.4,758.0,69.54,103.5625,Hà Nội
2023-09-11 01:00:00,37.5,53.6,50.0,24.4,24.4,681.0,69.46667,103.33334,Hà Nội
2023-09-11 02:00:00,30.7,43.9,53.0,20.9,22.2,598.0,69.113335,102.22918,Hà Nội
2023-09-11 03:00:00,26.2,37.5,57.0,17.1,20.2,513.0,68.509995,100.34375,Hà Nội
2023-09-11 04:00:00,24.1,34.5,61.0,14.9,19.5,460.0,67.83,98.484055,Hà Nội
2023-09-11 05:00:00,23.5,33.5,60.0,16.0,21.1,468.0,67.28,97.02128,Hà Nội
2023-09-11 06:00:00,25.6,36.6,59.0,18.7,23.9,509.0,66.83667,95.8422,Hà Nội
2023-09-11 07:00:00,23.2,33.2,60.0,19.9,22.0,474.0,66.61,95.239365,Hà Nội
2023-09-11 08:00:00,19.6,28.0,73.0,17.1,19.6,444.0,66.56999,95.13297,Hà Nội
2023-09-11 09:00:00,17.6,25.2,92.0,13.1,16.4,401.0,66.47666,94.88475,Hà Nội
2023-09-11 10:00:00,17.9,25.6,109.0,9.7,13.5,365.0,66.31,94.44149,Hà Nội
2023-09-11 11:00:00,19.3,27.6,124.0,7.1,11.3,338.0,66.12,93.93617,Hà Nội
2023-09-11 12:00:00,19.2,27.5,137.0,5.1,9.6,317.0,65.916664,93.395386,Hà Nội
2023-09-11 13:00:00,19.8,28.4,145.0,4.4,9.0,311.0,65.66,92.71277,Hà Nội
2023-09-11 14:00:00,21.3,30.5,145.0,5.3,9.6,320.0,65.299995,91.75532,Hà Nội
2023-09-11 15:00:00,23.9,34.1,140.0,7.6,11.4,345.0,64.83,90.50531,Hà Nội
2023-09-11 16:00:00,25.3,36.2,132.0,11.2,14.2,398.0,64.5,89.62766,Hà Nội
2023-09-11 17:00:00,29.9,42.8,122.0,17.2,18.7,496.0,64.223335,88.89184,Hà Nội
2023-09-11 18:00:00,38.2,54.6,111.0,24.6,24.4,622.0,64.06,90.73128,Hà Nội
2023-09-11 19:00:00,66.1,94.5,94.0,40.3,35.6,1056.0,64.00334,91.15646,Hà Nội
2023-09-11 20:00:00,73.3,104.8,84.0,41.7,41.1,1146.0,64.79,90.39894,Hà Nội
2023-09-11 21:00:00,78.9,112.9,71.0,43.4,48.5,1263.0,65.729996,92.89894,Hà Nội
2023-09-11 22:00:00,83.6,119.7,60.0,42.9,52.3,1308.0,66.78001,95.69149,Hà Nội
2023-09-11 23:00:00,84.5,120.6,55.0,38.3,49.1,1221.0,67.93666,98.76772,Hà Nội
2023-09-12 00:00:00,76.4,109.2,52.0,31.5,42.3,1062.0,69.119995,102.24999,Hà Nội
2023-09-12 01:00:00,62.9,89.9,51.0,25.3,36.2,907.0,70.18667,105.583336,Hà Nội
2023-09-12 02:00:00,54.6,78.0,52.0,20.3,32.1,772.0,71.03333,108.22917,Hà Nội
2023-09-12 03:00:00,47.3,67.5,54.0,16.0,28.6,640.0,71.83,110.71875,Hà Nội
2023-09-12 04:00:00,41.3,59.0,57.0,13.1,26.1,539.0,72.53333,112.91667,Hà Nội
2023-09-12 05:00:00,36.7,52.4,61.0,12.3,24.8,477.0,73.106674,114.70834,Hà Nội
2023-09-12 06:00:00,31.8,45.4,66.0,12.9,24.4,446.0,73.54667,116.083336,Hà Nội
2023-09-12 07:00:00,23.7,34.0,55.0,16.6,26.4,442.0,73.75334,116.72918,Hà Nội
2023-09-12 08:00:00,24.1,34.5,63.0,16.2,23.7,432.0,73.77,116.78125,Hà Nội
2023-09-12 09:00:00,23.8,34.0,74.0,15.6,20.1,419.0,73.92,117.24999,Hà Nội
2023-09-12 10:00:00,22.6,32.4,85.0,15.3,17.6,414.0,74.12667,117.89583,Hà Nội
2023-09-12 11:00:00,23.6,33.8,93.0,15.4,17.2,422.0,74.28333,118.38542,Hà Nội
2023-09-12 12:00:00,24.6,35.2,100.0,15.8,17.9,437.0,74.42666,118.83333,Hà Nội
2023-09-12 13:00:00,26.4,37.8,107.0,16.2,18.8,456.0,74.60667,119.39583,Hà Nội
2023-09-12 14:00:00,28.0,40.0,117.0,15.4,19.1,455.0,74.82667,120.08332,Hà Nội
2023-09-12 15:00:00,29.9,42.8,128.0,14.6,19.6,457.0,75.05,120.78126,Hà Nội
2023-09-12 16:00:00,32.2,46.1,129.0,17.8,21.9,526.0,75.25,121.40624,Hà Nội
2023-09-12 17:00:00,36.4,52.0,114.0,29.2,27.5,725.0,75.479996,122.124985,Hà Nội
2023-09-12 18:00:00,45.9,65.7,89.0,44.5,34.8,991.0,75.69666,122.80208,Hà Nội
2023-09-12 19:00:00,60.1,85.7,87.0,43.3,39.5,1057.0,75.95333,123.604164,Hà Nội
2023-09-12 20:00:00,65.4,93.6,77.0,40.7,38.2,1045.0,75.753334,122.979164,Hà Nội
2023-09-12 21:00:00,63.3,90.6,63.0,36.9,36.3,1022.0,75.49,122.15625,Hà Nội
2023-09-12 22:00:00,54.9,78.5,54.0,32.4,33.3,956.0,74.97,120.53125,Hà Nội
2023-09-12 23:00:00,44.7,63.8,53.0,26.6,28.4,808.0,74.013336,117.54167,Hà Nội
2023-09-13 00:00:00,35.2,50.3,57.0,20.1,22.4,616.0,72.686676,113.39586,Hà Nội
2023-09-13 01:00:00,27.6,39.3,59.0,15.0,17.5,464.0,71.31333,109.10418,Hà Nội
2023-09-13 02:00:00,22.1,31.5,58.0,12.3,14.4,386.0,70.136665,105.427086,Hà Nội
2023-09-13 03:00:00,18.2,26.0,55.0,11.1,12.4,347.0,69.05334,102.04167,Hà Nội
2023-09-13 04:00:00,15.4,21.9,53.0,10.7,11.2,329.0,68.083336,99.15781,Hà Nội
2023-09-13 05:00:00,13.6,19.4,51.0,11.1,10.9,332.0,67.22,96.86171,Hà Nội
2023-09-13 06:00:00,13.5,19.3,48.0,12.3,11.3,355.0,66.45,94.81383,Hà Nội
2023-09-13 07:00:00,15.3,21.8,50.0,12.2,10.7,374.0,65.840004,93.19149,Hà Nội
2023-09-13 08:00:00,15.6,22.2,52.0,12.4,11.0,380.0,65.56,92.44681,Hà Nội
2023-09-13 09:00:00,15.6,22.2,54.0,12.7,11.3,389.0,65.276665,91.69326,Hà Nội
2023-09-13 10:00:00,15.1,21.5,57.0,12.7,11.5,393.0,65.00333,90.96631,Hà Nội
2023-09-13 11:00:00,14.1,20.1,60.0,12.2,11.3,386.0,64.75333,90.30141,Hà Nội
2023-09-13 12:00:00,14.7,20.9,64.0,11.4,10.9,374.0,64.43666,89.459206,Hà Nội
2023-09-13 13:00:00,14.8,21.1,66.0,11.2,10.8,372.0,64.10666,88.58154,Hà Nội
2023-09-13 14:00:00,15.4,21.8,68.0,11.9,11.1,385.0,63.719997,87.55318,Hà Nội
2023-09-13 15:00:00,16.9,24.1,68.0,13.1,11.7,408.0,63.3,86.436165,Hà Nội
2023-09-13 16:00:00,17.4,24.7,66.0,14.9,12.4,437.0,62.866665,85.28368,Hà Nội
2023-09-13 17:00:00,17.6,25.1,59.0,17.7,13.5,477.0,62.373333,83.971634,Hà Nội
2023-09-13 18:00:00,18.0,25.6,50.0,21.0,14.7,524.0,61.74667,82.30497,Hà Nội
2023-09-13 19:00:00,20.6,29.3,45.0,22.6,15.6,545.0,60.81667,79.83157,Hà Nội
2023-09-13 20:00:00,22.4,31.9,42.0,23.0,16.7,570.0,57.5,76.32979,Hà Nội
2023-09-13 21:00:00,23.2,33.1,37.0,23.5,18.2,603.0,50.333336,72.51773,Hà Nội
2023-09-13 22:00:00,23.3,33.2,35.0,23.2,18.8,611.0,43.65,68.96277,Hà Nội
2023-09-13 23:00:00,21.8,31.1,36.0,21.4,17.9,574.0,39.19167,66.161354,Hà Nội
2023-09-14 00:00:00,19.0,27.1,39.0,18.8,16.1,513.0,37.283337,64.13121,Hà Nội
2023-09-14 01:00:00,16.8,23.9,42.0,16.4,14.5,459.0,35.933334,62.695038,Hà Nội
2023-09-14 02:00:00,15.2,21.6,44.0,14.2,13.2,420.0,35.03333,61.737587,Hà Nội
2023-09-14 03:00:00,13.7,19.5,45.0,12.1,11.9,388.0,34.458332,61.125885,Hà Nội
2023-09-14 04:00:00,12.6,17.9,46.0,11.1,11.3,376.0,34.083332,60.726948,Hà Nội
2023-09-14 05:00:00,11.9,17.0,44.0,11.9,11.6,396.0,33.85,60.47872,Hà Nội
2023-09-14 06:00:00,12.1,17.2,41.0,13.8,12.5,436.0,33.708332,60.328014,Hà Nội
2023-09-14 07:00:00,10.5,15.0,43.0,12.2,11.4,464.0,33.591667,60.2039,Hà Nội
2023-09-14 08:00:00,11.2,16.0,46.0,12.3,11.6,475.0,33.19167,59.77837,Hà Nội
2023-09-14 09:00:00,10.1,14.4,51.0,12.3,11.9,489.0,32.825,59.388298,Hà Nội
2023-09-14 10:00:00,10.5,15.0,58.0,11.8,12.1,488.0,32.36667,58.900715,Hà Nội
2023-09-14 11:00:00,9.9,14.2,69.0,10.1,12.1,458.0,31.983337,58.492912,Hà Nội
2023-09-14 12:00:00,10.1,14.5,83.0,7.8,11.9,414.0,33.2,58.12057,Hà Nội
2023-09-14 13:00:00,11.4,16.3,93.0,6.4,11.7,383.0,37.2,57.71277,Hà Nội
2023-09-14 14:00:00,11.5,16.4,97.0,6.2,11.3,373.0,38.800003,57.41135,Hà Nội
2023-09-14 15:00:00,11.5,16.4,97.0,6.9,10.8,374.0,38.800003,57.065605,Hà Nội
2023-09-14 16:00:00,11.8,16.8,93.0,8.3,11.0,390.0,37.2,56.58688,Hà Nội
2023-09-14 17:00:00,13.0,18.6,84.0,11.1,12.3,425.0,33.600002,56.090427,Hà Nội
2023-09-14 18:00:00,13.9,19.8,71.0,14.6,14.2,474.0,29.341663,55.682625,Hà Nội
2023-09-14 19:00:00,14.8,21.2,54.0,17.3,15.3,532.0,29.0,55.31915,Hà Nội
2023-09-14 20:00:00,16.4,23.5,50.0,17.5,15.7,553.0,28.516665,54.804962,Hà Nội
2023-09-14 21:00:00,16.9,24.2,46.0,17.6,16.3,579.0,28.016663,54.273045,Hà Nội
2023-09-14 22:00:00,16.8,24.0,43.0,16.9,16.1,581.0,27.491663,53.71454,Hà Nội
2023-09-14 23:00:00,14.9,21.3,44.0,14.7,14.6,538.0,26.949997,53.13829,Hà Nội
2023-09-15 00:00:00,12.0,17.1,47.0,11.7,12.3,472.0,26.374998,52.526592,Hà Nội
2023-09-15 01:00:00,10.5,15.0,50.0,9.3,10.5,417.0,25.791664,51.906025,Hà Nội
2023-09-15 02:00:00,10.0,14.3,52.0,7.9,9.4,385.0,25.266665,51.34752,Hà Nội
2023-09-15 03:00:00,10.8,15.4,53.0,7.1,8.6,365.0,24.833334,50.886524,Hà Nội
2023-09-15 04:00:00,11.4,16.2,53.0,7.1,8.4,361.0,24.591665,50.629433,Hà Nội
2023-09-15 05:00:00,11.1,15.8,51.0,8.5,9.0,382.0,24.491663,50.52305,Hà Nội
2023-09-15 06:00:00,12.5,17.8,48.0,10.6,10.1,420.0,24.424995,50.452126,Hà Nội
2023-09-15 07:00:00,14.3,20.3,50.0,11.6,12.1,464.0,24.458334,50.48759,Hà Nội
2023-09-15 08:00:00,16.2,23.1,62.0,10.4,12.5,458.0,24.8,50.82447,Hà Nội
2023-09-15 09:00:00,16.6,23.7,80.0,8.7,13.0,450.0,32.0,51.26773,Hà Nội
2023-09-15 10:00:00,17.6,25.2,93.0,7.5,13.4,442.0,37.2,51.84398,Hà Nội
2023-09-15 11:00:00,19.7,28.2,98.0,7.4,13.6,432.0,39.2,52.473408,Hà Nội
2023-09-15 12:00:00,18.8,27.0,98.0,7.9,13.8,422.0,39.2,53.3422,Hà Nội
2023-09-15 13:00:00,19.8,28.3,102.0,8.3,14.2,416.0,41.333332,54.113476,Hà Nội
2023-09-15 14:00:00,20.0,28.7,115.0,6.9,14.4,391.0,50.0,54.858154,Hà Nội
2023-09-15 15:00:00,22.5,32.2,131.0,5.4,14.9,370.0,60.181816,55.6117,Hà Nội
2023-09-15 16:00:00,23.4,33.5,135.0,8.5,17.1,425.0,60.90909,56.58688,Hà Nội
2023-09-15 17:00:00,22.4,32.0,117.0,20.7,22.8,620.0,51.333332,57.615246,Hà Nội
2023-09-15 18:00:00,31.0,44.2,88.0,37.5,30.2,891.0,35.2,58.44858,Hà Nội
