datetime,pm25,pm10,o3,no2,so2,co,city,temp,humidity,wind_speed,wind_dir,precip,pressure,cloud_cover,factories_2km,factories_5km,factories_10km,month,hour,day_of_week,is_weekend,day_of_year,season,pm25_lag_1h,pm25_lag_3h,pm25_lag_6h,pm25_lag_12h,pm25_lag_24h,pm25_roll_6h,pm25_roll_24h,pm25_roll_72h,pm25_lag_48h,pm25_lag_72h,pm25_lag_96h,pm25_lag_120h,pm25_lag_144h,pm25_lag_168h,pm25_std_6h,pm25_roll_12h,pm25_std_12h,pm25_std_24h,pm25_std_72h,pm25_roll_168h,pm25_std_168h,pm25_min_24h,pm25_max_24h,pm25_delta_1h,pm25_delta_3h,pm25_delta_24h,pm25_roll_ratio_6h_24h,pm25_roll_ratio_24h_72h,pm25_same_hour_mean_7d,pm25_same_hour_median_7d,pm25_same_hour_std_7d,pm25_same_hour_min_7d,pm25_same_hour_max_7d,pm25_same_hour_ratio_7d,pm25_weekly_delta,wind_x,wind_y,ventilation_index,humid_stagnation,rain_flag,calm_wind,high_humidity,hour_sin,hour_cos,day_sin,day_cos,month_sin,month_cos,pm25_pm10_ratio,no2_co_ratio,factory_density_2km,factory_density_5km,factory_density_10km
2026-04-28 04:00:00,16.6,18.5,46.0,25.5,7.4,356.0,TP.HCM,27.45,86.0092,7.9036193,120.0685,0.0,1007.1258,12.0,3,35,109,4,4,1,0,118,Xuân,16.6,17.0,19.3,16.1,15.1,17.14999999999999,17.158333333333335,18.18888888888889,22.5,21.4,23.3,20.0,23.7,13.8,0.7449832212796313,18.058333333333334,1.3446583434576918,1.626924724128456,3.838043646148752,19.169047619047618,4.291586984789328,14.8,19.8,0.0,-0.3999999999999986,1.5000000000000018,0.99951432734337,0.9433414783139892,20.37142857142857,21.4,3.3514744445364566,15.1,23.7,0.8148667601683031,2.8000000000000007,0.865427009735262,-0.5010350195552031,1.1057795690243994,9.660026681509173,0,0,1,0.8660254037844386,0.5000000000000001,0.8964562582905575,-0.4431322341826345,0.8660254037844387,-0.4999999999999998,0.8972972972972973,0.071629213483146,0.238732414637843,0.4456338406573069,0.3469577759403318
2026-04-28 05:00:00,17.5,19.3,44.0,25.9,7.9,397.0,TP.HCM,27.35,85.487404,7.8087645,115.97434,0.0,1007.8243,9.0,3,35,109,4,5,1,0,118,Xuân,16.6,16.7,18.5,16.6,16.0,16.983333333333324,17.22083333333333,18.137500000000003,26.9,21.2,25.7,22.6,25.4,14.3,0.4262237284041296,18.133333333333333,1.2794411658978349,1.6092069790610188,3.8218953155241926,19.18809523809524,4.276923309676986,14.8,19.8,0.8999999999999986,0.8000000000000007,1.5,0.9862085652068712,0.9494601424305076,22.185714285714287,22.6,4.208494810669079,16.0,26.9,0.7887958789439794,3.1999999999999997,0.8989902813261523,-0.4379685765909759,1.13325444447642,9.704812065301551,0,0,1,0.9659258262890684,0.2588190451025207,0.8964562582905575,-0.4431322341826345,0.8660254037844387,-0.4999999999999998,0.9067357512953368,0.0652392947103274,0.238732414637843,0.4456338406573069,0.3469577759403318
2026-04-28 06:00:00,19.9,21.7,43.0,26.4,8.7,456.0,TP.HCM,27.4,83.72128,7.587806,112.30626,0.0,1008.22406,17.0,3,35,109,4,6,1,0,118,Xuân,17.5,16.6,17.5,18.9,18.2,17.383333333333322,17.291666666666668,18.1125,37.5,21.7,31.1,27.5,29.5,15.7,1.279713509600886,18.216666666666665,1.3637070688829298,1.68958875023981,3.804109619872813,19.213095238095235,4.268679408794009,14.8,19.9,2.3999999999999986,3.299999999999997,1.6999999999999993,1.0053012048192764,0.9546813894639984,26.485714285714288,27.5,6.9239749112362174,18.2,37.5,0.7513484358144551,4.199999999999999,0.9251682543901104,-0.3795572434676435,1.2351976928832005,9.748855528408535,0,0,0,1.0,6.123233995736766e-17,0.8964562582905575,-0.4431322341826345,0.8660254037844387,-0.4999999999999998,0.9170506912442395,0.0578947368421052,0.238732414637843,0.4456338406573069,0.3469577759403318
2026-04-28 07:00:00,19.8,22.7,47.0,25.2,8.8,489.0,TP.HCM,28.2,79.422775,7.889258,124.77791,0.0,1008.7271,93.0,3,35,109,4,7,1,0,118,Xuân,19.9,16.6,17.0,19.8,19.4,17.84999999999999,17.308333333333334,18.09583333333333,32.0,21.0,39.8,25.0,30.5,16.4,1.585875152711808,18.21666666666667,1.3637070688829298,1.7130995723941205,3.793895671497316,19.23333333333333,4.263318921163167,14.8,19.9,-0.0999999999999978,3.1999999999999997,0.4000000000000021,1.0312951372171395,0.956481694681096,26.785714285714285,25.0,7.641646544087334,19.4,39.8,0.7392000000000001,3.400000000000002,0.8213691828522706,-0.5703969367559693,1.6233903694905,8.93469117444898,0,0,0,0.9659258262890684,-0.2588190451025206,0.8964562582905575,-0.4431322341826345,0.8660254037844387,-0.4999999999999998,0.8722466960352423,0.0515337423312883,0.238732414637843,0.4456338406573069,0.3469577759403318
2026-04-28 08:00:00,18.9,21.9,55.0,21.6,7.9,467.0,TP.HCM,30.15,69.0647,10.897063,120.80138,0.0,1009.33484,100.0,3,35,109,4,8,1,0,118,Xuân,19.8,17.5,16.7,19.6,17.3,18.216666666666654,17.375,18.14305555555556,24.8,15.5,26.0,16.5,21.1,13.1,1.519758752781388,18.15833333333333,1.3131906552340398,1.743621917536512,3.782272451620511,19.267857142857142,4.236755642549405,14.8,19.9,-0.9000000000000021,1.3999999999999986,1.599999999999998,1.0484412470023976,0.9576666921840312,20.014285714285712,18.9,4.1078902011570255,15.5,26.0,0.9443254817987152,5.799999999999999,0.8589475638507319,-0.5120635532381628,3.371039130239,5.805189062208043,0,0,0,0.8660254037844387,-0.4999999999999998,0.8964562582905575,-0.4431322341826345,0.8660254037844387,-0.4999999999999998,0.863013698630137,0.0462526766595289,0.238732414637843,0.4456338406573069,0.3469577759403318
2026-04-28 09:00:00,16.8,19.9,67.0,16.5,6.6,418.0,TP.HCM,32.15,58.36874,11.032987,123.6901,0.0,1009.5437,100.0,3,35,109,4,9,1,0,118,Xuân,18.9,19.9,16.6,19.6,16.5,18.24999999999999,17.3875,18.18472222222222,21.9,13.8,21.9,13.0,15.9,12.7,1.4788509052602288,17.925,1.282132456647119,1.7381430621088634,3.750142146498541,19.292261904761904,4.210423293948451,14.8,19.9,-2.099999999999998,-3.099999999999998,0.3000000000000007,1.0496046010064697,0.9561597800351334,17.114285714285717,16.5,3.551257322615269,13.0,21.9,0.9816360601001668,4.100000000000001,0.8320499799455238,-0.5547006678134194,4.5931715037362,4.850727421213037,0,0,0,0.7071067811865476,-0.7071067811865475,0.8964562582905575,-0.4431322341826345,0.8660254037844387,-0.4999999999999998,0.8442211055276383,0.0394736842105263,0.238732414637843,0.4456338406573069,0.3469577759403318
2026-04-28 10:00:00,15.7,18.5,79.0,12.3,5.5,379.0,TP.HCM,33.7,50.958675,11.144021,121.122406,0.0,1009.2508,93.0,3,35,109,4,10,1,0,118,Xuân,16.8,19.8,16.6,19.3,15.5,18.09999999999999,17.395833333333332,18.20138888888889,18.7,14.5,21.9,13.8,17.8,13.7,1.7076299364876713,17.625,1.3505049560768068,1.7291564082139352,3.736176137220293,19.304166666666667,4.197323843248795,14.8,19.9,-1.1000000000000014,-4.100000000000001,0.1999999999999993,1.0404790419161671,0.9557420831743608,16.842857142857145,15.7,2.822444060772591,13.8,21.9,0.9321458863443596,2.0,0.8560650243979875,-0.516868139860132,5.4651755566782505,4.196194571797924,0,0,0,0.4999999999999999,-0.8660254037844387,0.8964562582905575,-0.4431322341826345,0.8660254037844387,-0.4999999999999998,0.8486486486486486,0.0324538258575197,0.238732414637843,0.4456338406573069,0.3469577759403318
2026-04-28 11:00:00,15.1,17.9,92.0,9.5,4.8,363.0,TP.HCM,35.0,46.25835,10.387107,117.89718,0.0,1008.6573,78.0,3,35,109,4,11,1,0,118,Xuân,15.7,18.9,17.5,18.5,14.9,17.69999999999999,17.40416666666667,18.193055555555556,16.5,15.7,21.2,14.3,19.8,15.4,2.109976303181765,17.34166666666667,1.498762115484742,1.7170447733336869,3.742497711908388,19.302380952380958,4.199058240307978,14.8,19.9,-0.5999999999999996,-3.799999999999999,0.1999999999999993,1.016997845343547,0.9566379112909384,16.785714285714285,15.7,2.6585889562125318,14.3,21.2,0.8995744680851064,-0.3000000000000007,0.883788659721164,-0.4678863162652532,5.5822026890655,4.062344368942876,0,0,0,0.258819045102521,-0.9659258262890682,0.8964562582905575,-0.4431322341826345,0.8660254037844387,-0.4999999999999998,0.8435754189944135,0.0261707988980716,0.238732414637843,0.4456338406573069,0.3469577759403318
2026-04-28 12:00:00,15.1,17.9,106.0,7.6,4.4,356.0,TP.HCM,36.2,41.47767,8.536252,114.94388,0.0,1007.664,20.0,3,35,109,4,12,1,0,118,Xuân,15.1,16.8,19.9,17.5,14.8,16.89999999999999,17.416666666666668,18.15972222222222,15.3,17.5,20.1,15.3,20.0,18.2,2.016928357673616,17.14166666666667,1.630091092461221,1.6982514451705413,3.759407344746433,19.28392857142857,4.210726683654887,15.1,19.9,0.0,-1.700000000000001,0.2999999999999989,0.9703349282296644,0.9590822179732316,16.871428571428574,15.3,2.344293984489634,14.8,20.1,0.8950042337002538,-3.1,0.906721297842133,-0.4217303499150589,4.995613565071599,4.349472937585962,0,0,0,1.2246467991473532e-16,-1.0,0.8964562582905575,-0.4431322341826345,0.8660254037844387,-0.4999999999999998,0.8435754189944135,0.0213483146067415,0.238732414637843,0.4456338406573069,0.3469577759403318
2026-04-28 13:00:00,14.8,17.5,115.0,6.6,4.1,356.0,TP.HCM,36.3,39.63224,8.669949,131.63345,0.0,1006.46594,21.0,3,35,109,4,13,1,0,118,Xuân,15.1,15.7,19.8,17.0,15.1,16.06666666666666,17.404166666666665,18.105555555555554,14.8,18.7,18.5,15.9,19.6,19.8,1.5603418428838045,16.958333333333332,1.765558543272197,1.7170447733336869,3.779555413489734,19.25416666666667,4.22470427929577,14.8,19.9,-0.2999999999999989,-0.8999999999999986,-0.2999999999999989,0.9231505865453672,0.9612611230438785,16.771428571428572,15.9,2.0830380743154024,14.8,19.6,0.8824531516183987,-5.0,0.7474103545703371,-0.664362673455578,5.233854004442401,4.098495245424769,0,0,0,-0.2588190451025208,-0.9659258262890684,0.8964562582905575,-0.4431322341826345,0.8660254037844387,-0.4999999999999998,0.8457142857142858,0.0185393258426966,0.238732414637843,0.4456338406573069,0.3469577759403318
2026-04-28 14:00:00,14.9,17.6,118.0,6.5,3.9,360.0,TP.HCM,36.8,37.85286,10.34178,148.52321,0.0,1005.1698,16.0,3,35,109,4,14,1,0,118,Xuân,14.8,15.1,18.9,16.7,15.5,15.39999999999999,17.379166666666666,18.047222222222224,15.0,19.1,17.2,16.1,19.1,19.3,0.7536577472479546,16.808333333333334,1.8632612335007988,1.7500258797284969,3.796364911527862,19.227976190476188,4.238036004221458,14.8,19.9,0.0999999999999996,-0.1999999999999993,-0.5999999999999996,0.8861184368257007,0.9629829151916268,16.7,16.1,1.8119970566569183,14.9,19.1,0.8922155688622755,-4.4,0.5221531250666552,-0.8528517538137129,6.427120495092001,3.337470837910804,0,0,0,-0.4999999999999997,-0.8660254037844388,0.8964562582905575,-0.4431322341826345,0.8660254037844387,-0.4999999999999998,0.8465909090909091,0.0180555555555555,0.238732414637843,0.4456338406573069,0.3469577759403318
2026-04-28 15:00:00,15.1,18.0,116.0,7.4,4.0,371.0,TP.HCM,35.9,41.269695,12.320471,154.93257,0.0,1004.7665,8.0,3,35,109,4,15,1,0,118,Xuân,14.9,15.1,16.8,16.6,15.8,15.116666666666658,17.349999999999998,17.994444444444444,15.8,18.9,16.1,15.8,18.3,18.0,0.3125166662008851,16.683333333333334,1.9277086413888165,1.783011619365385,3.8107294369909614,19.210714285714285,4.248959516371708,14.8,19.9,0.1999999999999993,0.0,-0.7000000000000011,0.8712776176753119,0.9641864773078108,16.54285714285714,15.8,1.447822667383846,15.1,18.9,0.9127806563039724,-2.9000000000000004,0.4236845802670417,-0.9058097904328152,7.23585019573655,3.098215896419879,0,0,0,-0.7071067811865471,-0.7071067811865479,0.8964562582905575,-0.4431322341826345,0.8660254037844387,-0.4999999999999998,0.8388888888888889,0.0199460916442048,0.238732414637843,0.4456338406573069,0.3469577759403318
2026-04-28 16:00:00,15.3,18.1,110.0,9.9,4.5,392.0,TP.HCM,34.5,45.704098,12.492829,143.79045,0.0,1004.86017,5.0,3,35,109,4,16,1,0,118,Xuân,15.1,14.8,15.7,16.6,16.1,15.04999999999999,17.316666666666666,17.947222222222223,15.5,18.7,15.0,15.2,17.3,16.2,0.176068168578534,16.575,1.968906018355228,1.8145946167664515,3.8229098946492,19.205357142857142,4.253343298276959,14.8,19.9,0.200000000000001,0.5,-0.8000000000000007,0.8691049085659283,0.9648661197956973,16.15714285714286,15.5,1.366085823142337,15.0,18.7,0.9469496021220158,-0.8999999999999986,0.5907401627075652,-0.8068618594060816,6.78309419086758,3.387288017953833,0,0,0,-0.8660254037844385,-0.5000000000000004,0.8964562582905575,-0.4431322341826345,0.8660254037844387,-0.4999999999999998,0.8453038674033149,0.0252551020408163,0.238732414637843,0.4456338406573069,0.3469577759403318
2026-04-28 17:00:00,15.8,18.4,96.0,15.2,5.9,435.0,TP.HCM,33.1,49.881065,13.755579,137.12111,0.0,1005.45337,10.0,3,35,109,4,17,1,0,118,Xuân,15.3,14.9,15.1,17.5,16.6,15.166666666666655,17.283333333333335,17.916666666666668,15.3,18.0,13.7,14.7,16.4,14.7,0.3559026083823399,16.433333333333334,1.9574256439363664,1.8355585968113988,3.83126500640516,19.21190476190476,4.247208445989521,14.8,19.9,0.5,0.9000000000000004,-0.8000000000000007,0.8775313404050138,0.9646511627906976,15.785714285714286,15.8,1.3969354213522442,13.7,18.0,1.0009049773755656,1.1000000000000014,0.6804509253851954,-0.7327936531810515,6.894149697883649,3.380488491844339,0,0,0,-0.9659258262890684,-0.2588190451025206,0.8964562582905575,-0.4431322341826345,0.8660254037844387,-0.4999999999999998,0.8586956521739132,0.0349425287356321,0.238732414637843,0.4456338406573069,0.3469577759403318
2026-04-28 18:00:00,16.9,19.3,77.0,22.2,7.7,488.0,TP.HCM,31.25,55.213108,15.315873,150.42226,0.0,1006.34393,20.0,3,35,109,4,18,1,0,118,Xuân,15.8,15.1,15.1,19.9,18.9,15.46666666666666,17.2,17.898611111111112,17.9,18.2,14.8,15.7,16.2,15.1,0.7865536641918186,16.183333333333334,1.6403066971242437,1.8041016070900984,3.8329738043290233,19.222619047619048,4.239035908651821,14.8,19.9,1.099999999999998,1.799999999999999,-2.0,0.89922480620155,0.960968417785365,16.942857142857143,16.9,1.472930347818188,14.8,18.9,0.9974704890387858,1.799999999999999,0.4936040215863617,-0.8696867653780702,6.859503499367161,3.384011876042428,0,0,0,-1.0,-1.8369701987210294e-16,0.8964562582905575,-0.4431322341826345,0.8660254037844387,-0.4999999999999998,0.8756476683937823,0.0454918032786885,0.238732414637843,0.4456338406573069,0.3469577759403318
2026-04-28 19:00:00,19.6,22.2,61.0,26.0,8.5,526.0,TP.HCM,30.0,70.082214,12.708815,142.48082,0.0,1006.73773,40.0,3,35,109,4,19,1,0,118,Xuân,16.9,15.3,14.8,19.8,19.8,16.266666666666655,17.191666666666666,17.894444444444442,19.9,19.9,18.2,17.8,20.8,17.8,1.7828815627108197,16.166666666666668,1.6007573964998034,1.7919910390589004,3.8309300488435696,19.23333333333333,4.237693230068763,14.8,19.9,2.700000000000003,4.300000000000001,-0.1999999999999993,0.9461948618516716,0.9607264824588638,19.428571428571427,19.8,1.0531132982958762,17.8,20.8,1.008823529411765,1.8000000000000007,0.6090269732182554,-0.7931495104282738,3.802196074835901,5.112200726320983,0,0,0,-0.9659258262890684,0.2588190451025203,0.8964562582905575,-0.4431322341826345,0.8660254037844387,-0.4999999999999998,0.882882882882883,0.0494296577946768,0.238732414637843,0.4456338406573069,0.3469577759403318
2026-04-28 20:00:00,21.1,23.9,55.0,28.3,9.3,536.0,TP.HCM,29.4,75.20324,9.801326,135.74397,0.0,1007.7338,21.0,3,35,109,4,20,1,0,118,Xuân,19.6,15.8,14.9,18.9,19.6,17.299999999999994,17.254166666666666,17.913888888888888,21.1,19.7,19.6,19.6,20.5,18.2,2.4891765706731768,16.35,2.014718568216283,1.9023964673143143,3.8437549699713607,19.25059523809524,4.23936495390846,14.8,21.1,1.5,5.300000000000001,1.5,1.002656363197295,0.9631725848968832,20.17142857142857,19.7,0.7111359122659225,19.6,21.1,1.0460339943342778,2.900000000000002,0.6978658419960481,-0.7162285016495412,2.4304112850376005,6.962408133964293,0,0,0,-0.8660254037844386,0.5000000000000001,0.8964562582905575,-0.4431322341826345,0.8660254037844387,-0.4999999999999998,0.882845188284519,0.0527985074626865,0.238732414637843,0.4456338406573069,0.3469577759403318
2026-04-28 21:00:00,22.5,25.3,46.0,31.5,10.3,529.0,TP.HCM,28.85,78.33296,9.220499,128.65984,0.0,1007.9311,7.0,3,35,109,4,21,1,0,118,Xuân,21.1,16.9,15.1,16.8,19.6,18.533333333333324,17.375,17.9625,19.6,19.0,21.7,22.0,20.5,19.0,2.968276716658313,16.825,2.6894152794760124,2.1356701422577165,3.8796485066588446,19.27142857142857,4.246719661936492,14.8,22.5,1.3999999999999986,5.600000000000001,2.8999999999999986,1.0666666666666662,0.9672929714683368,20.7,20.5,1.3711309200802082,19.0,22.5,1.0869565217391304,3.5,0.7808684633177181,-0.6246954802108189,1.9978092065296,7.664298974052049,0,0,0,-0.7071067811865477,0.7071067811865474,0.8964562582905575,-0.4431322341826345,0.8660254037844387,-0.4999999999999998,0.8893280632411067,0.0595463137996219,0.238732414637843,0.4456338406573069,0.3469577759403318
2026-04-28 22:00:00,24.3,27.1,38.0,34.8,11.2,518.0,TP.HCM,28.45,81.1357,7.001514,133.95847,0.0,1008.5284,0.0,3,35,109,4,22,1,0,118,Xuân,22.5,19.6,15.3,15.7,19.3,20.033333333333324,17.583333333333332,18.05,17.9,18.0,24.3,23.8,21.1,20.3,3.266598638745961,17.541666666666668,3.411333605750302,2.5376583979993868,3.9508957800475617,19.295238095238098,4.263700137805417,14.8,24.3,1.8000000000000007,4.699999999999999,5.0,1.1393364928909948,0.974145891043398,21.24285714285714,21.1,2.9073797727261472,17.9,24.3,1.1439139206455953,4.0,0.7198431241945209,-0.6941367851870923,1.320786605502,10.140043496768236,0,0,0,-0.5000000000000004,0.8660254037844384,0.8964562582905575,-0.4431322341826345,0.8660254037844387,-0.4999999999999998,0.8966789667896679,0.0671814671814671,0.238732414637843,0.4456338406573069,0.3469577759403318
2026-04-28 23:00:00,25.8,28.6,32.0,38.0,11.6,504.0,TP.HCM,28.05,83.29489,6.7565966,131.76021,0.0,1008.5264,11.0,3,35,109,4,23,1,0,118,Xuân,24.3,21.1,15.8,15.1,18.5,21.699999999999992,17.8875,18.169444444444444,16.2,17.2,25.2,24.0,21.0,21.5,3.225523213370435,18.433333333333334,4.053131972672865,3.0400675764815457,4.0535027068033465,19.320833333333333,4.289841142273589,14.8,25.8,1.5,4.699999999999999,7.300000000000001,1.2131376659678543,0.9844824950313408,21.12857142857143,21.0,3.943228070889081,16.2,25.8,1.2210953346855984,4.300000000000001,0.7459387043581834,-0.6660146014468711,1.1286968942862603,10.738587333522023,0,0,0,-0.2588190451025215,0.965925826289068,0.8964562582905575,-0.4431322341826345,0.8660254037844387,-0.4999999999999998,0.902097902097902,0.0753968253968253,0.238732414637843,0.4456338406573069,0.3469577759403318
2026-04-29 00:00:00,27.9,31.1,27.0,41.1,11.9,484.0,TP.HCM,27.65,85.77252,5.6060677,137.60262,0.0,1008.2252,90.0,3,35,109,4,0,2,0,119,Xuân,25.8,22.5,16.9,15.1,17.5,23.53333333333332,18.320833333333333,18.32638888888889,14.7,16.6,24.0,23.5,19.8,22.6,3.0741936612158263,19.5,4.724789557605762,3.660361014112157,4.207705642772748,19.35238095238095,4.333367989156988,14.8,27.9,2.099999999999998,5.399999999999999,10.4,1.284512167386854,0.9996968548692686,20.571428571428573,19.8,4.731354381750989,14.7,27.9,1.3562499999999995,5.299999999999997,0.674268619068816,-0.7384861741014735,0.79760216080396,12.983899635179338,0,0,1,0.0,1.0,0.8887010478292915,-0.4584871291400876,0.8660254037844387,-0.4999999999999998,0.8971061093247588,0.0849173553719008,0.238732414637843,0.4456338406573069,0.3469577759403318
2026-04-29 01:00:00,30.6,34.0,23.0,43.6,12.0,463.0,TP.HCM,27.8,86.29923,5.22,133.60289,0.0,1007.7265,100.0,3,35,109,4,1,2,0,119,Xuân,27.9,24.3,19.6,14.8,17.0,25.36666666666666,18.8875,18.504166666666663,13.7,17.8,22.9,23.1,18.9,23.8,3.508655962995081,20.816666666666663,5.442899182896501,4.420733020076126,4.448656625842975,19.392857142857142,4.406304294570565,14.8,30.6,2.700000000000003,6.300000000000001,13.6,1.3430399294065738,1.0207160549425804,20.571428571428573,18.9,5.520179431176215,13.7,30.6,1.4875,6.800000000000001,0.7241370760958706,-0.6896560700982216,0.7151801940000003,13.87447427652733,0,0,1,0.2588190451025207,0.9659258262890684,0.8887010478292915,-0.4584871291400876,0.8660254037844387,-0.4999999999999998,0.9,0.0941684665226781,0.238732414637843,0.4456338406573069,0.3469577759403318
2026-04-29 02:00:00,32.9,36.6,20.0,45.2,11.9,420.0,TP.HCM,27.85,84.523926,6.522361,129.40063,0.0,1007.32745,100.0,3,35,109,4,2,2,0,119,Xuân,30.6,25.8,21.1,14.9,16.7,27.333333333333325,19.5625,18.697222222222223,13.8,19.0,22.3,22.5,18.6,23.6,3.921564313722575,22.316666666666663,6.104221092943702,5.234153102046279,4.761109239386029,19.44821428571429,4.516516240180461,14.8,32.9,2.299999999999997,7.099999999999998,16.2,1.3972310969116075,1.0462784133115437,20.828571428571426,19.0,6.129631387969504,13.8,32.9,1.5795610425240056,9.299999999999995,0.7727265942241278,-0.6347390098133091,1.00940541490714,11.236355979193236,0,0,0,0.4999999999999999,0.8660254037844387,0.8887010478292915,-0.4584871291400876,0.8660254037844387,-0.4999999999999998,0.8989071038251365,0.1076190476190476,0.238732414637843,0.4456338406573069,0.3469577759403318
2026-04-29 03:00:00,32.2,35.7,18.0,46.1,11.7,376.0,TP.HCM,27.7,84.25621,6.269067,129.17365,0.0,1006.927,88.0,3,35,109,4,3,2,0,119,Xuân,32.9,27.9,22.5,15.1,16.6,28.949999999999992,20.2125,18.85,14.5,21.2,21.7,22.3,18.8,23.2,3.5081334068129384,23.741666666666664,6.26033085581472,5.789444104876265,5.012407141496115,19.501785714285717,4.613615273722083,14.8,32.9,-0.6999999999999957,4.300000000000004,15.6,1.4322820037105746,1.072281167108753,21.042857142857144,21.2,5.687664178687401,14.5,32.2,1.5302104548540394,9.000000000000004,0.7752350733896184,-0.6316728433189075,0.9869887434393,11.591062511873943,0,0,0,0.7071067811865476,0.7071067811865476,0.8887010478292915,-0.4584871291400876,0.8660254037844387,-0.4999999999999998,0.9019607843137256,0.1226063829787234,0.238732414637843,0.4456338406573069,0.3469577759403318
2026-04-29 04:00:00,30.3,33.5,18.0,45.9,12.0,391.0,TP.HCM,27.25,87.54361,5.072041,117.47435,0.0,1006.9251,70.0,3,35,109,4,4,2,0,119,Xuân,32.2,30.6,24.3,15.3,16.6,29.949999999999992,20.78333333333333,18.95833333333333,15.1,22.5,21.4,23.3,20.0,23.7,2.673387364374586,24.991666666666664,5.909231350314389,6.085597156699681,5.174089019634966,19.541071428571428,4.677239197414727,14.8,32.9,-1.900000000000002,-0.3000000000000007,13.7,1.4410585404971927,1.0962637362637364,21.31428571428572,21.4,4.977760062326753,15.1,30.3,1.4215817694369972,6.600000000000001,0.8872174584986218,-0.4613514726705078,0.6317932079198999,14.41749322838894,0,0,1,0.8660254037844386,0.5000000000000001,0.8887010478292915,-0.4584871291400876,0.8660254037844387,-0.4999999999999998,0.9044776119402984,0.117391304347826,0.238732414637843,0.4456338406573069,0.3469577759403318
2026-04-29 05:00:00,31.8,35.2,19.0,44.7,13.6,540.0,TP.HCM,26.95,89.6315,3.2599385,96.340096,0.0,1007.623,91.0,3,35,109,4,5,2,0,119,Xuân,30.3,32.9,25.8,15.8,17.5,30.94999999999999,21.379166666666663,19.02638888888889,16.0,26.9,21.2,25.7,22.6,25.4,1.785217073635148,26.325000000000003,5.432582677279529,6.439887871470223,5.310446602146519,19.57916666666667,4.750730850381843,14.8,32.9,1.5,-1.099999999999998,14.3,1.447671019294484,1.1236586612161472,23.1,22.6,5.515432893255071,16.0,31.8,1.3766233766233769,6.400000000000002,0.9938839192122976,-0.1104298652140963,0.3380067233724999,21.04056197055427,0,0,1,0.9659258262890684,0.2588190451025207,0.8887010478292915,-0.4584871291400876,0.8660254037844387,-0.4999999999999998,0.9034090909090908,0.0827777777777777,0.238732414637843,0.4456338406573069,0.3469577759403318
2026-04-29 06:00:00,40.3,44.0,22.0,42.4,15.7,749.0,TP.HCM,26.8,90.15647,3.604497,92.86235,0.0,1008.0215,100.0,3,35,109,4,6,2,0,119,Xuân,31.8,32.2,27.9,16.9,19.9,33.01666666666666,22.229166666666668,19.06527777777778,18.2,37.5,21.7,31.1,27.5,29.5,3.69941436806782,28.275,5.919785776224204,7.495881719559793,5.45589640256888,19.64345238095238,4.954483119332448,14.8,40.3,8.499999999999996,8.099999999999994,20.4,1.4852858481724456,1.165950316893713,28.02857142857143,27.5,8.686524868191784,18.2,40.3,1.4378185524974514,10.799999999999995,0.9987523870111252,-0.0499366542689784,0.3548097435441,19.58009094152955,0,0,1,1.0,6.123233995736766e-17,0.8887010478292915,-0.4584871291400876,0.8660254037844387,-0.4999999999999998,0.9159090909090908,0.0566088117489986,0.238732414637843,0.4456338406573069,0.3469577759403318
2026-04-29 07:00:00,35.2,39.6,28.0,39.9,18.0,855.0,TP.HCM,28.0,85.297905,6.945761,121.218346,0.0,1009.1256,99.0,3,35,109,4,7,2,0,119,Xuân,40.3,30.3,30.6,19.6,19.8,33.783333333333324,22.870833333333337,19.109722222222224,19.4,32.0,21.0,39.8,25.0,30.5,3.572907312913,29.575000000000003,5.542419064896813,7.925713747404984,5.574493211911602,19.67142857142857,5.02886450269637,14.8,40.3,-5.099999999999994,4.900000000000002,15.400000000000002,1.4771360903625426,1.196816629115488,27.457142857142856,25.0,8.207893993560335,19.4,39.8,1.2819979188345476,4.700000000000003,0.8551983450479322,-0.5183008688274386,1.02117238069295,10.735020220215532,0,0,1,0.9659258262890684,-0.2588190451025206,0.8887010478292915,-0.4584871291400876,0.8660254037844387,-0.4999999999999998,0.888888888888889,0.0466666666666666,0.238732414637843,0.4456338406573069,0.3469577759403318
2026-04-29 08:00:00,23.2,27.6,40.0,33.0,14.9,755.0,TP.HCM,30.05,71.57873,10.4493065,132.20723,0.1,1010.33325,100.0,3,35,109,4,8,2,0,119,Xuân,35.2,31.8,32.9,21.1,18.9,32.166666666666664,23.05,19.0875,17.3,24.8,15.5,26.0,16.5,21.1,5.645765374744687,29.75,5.27730992078564,7.880520839110785,5.554643724076003,19.683928571428574,5.035042833004719,14.8,40.3,-12.000000000000004,-8.600000000000001,4.300000000000001,1.3955169920462762,1.2075965946299934,20.314285714285717,18.9,4.273729273686145,15.5,26.0,1.1420534458509142,2.099999999999998,0.7407198277781464,-0.6718140641102366,2.969825613492551,6.25179612407092,1,0,0,0.8660254037844387,-0.4999999999999998,0.8887010478292915,-0.4584871291400876,0.8660254037844387,-0.4999999999999998,0.8405797101449275,0.0437086092715231,0.238732414637843,0.4456338406573069,0.3469577759403318
