datetime,pm25,pm10,o3,no2,so2,co,eu_aqi,aqi,city,temp,humidity,wind_speed,wind_dir,precip,pressure,cloud_cover,factories_2km,factories_5km,factories_10km,year,month,day,hour,day_of_week,is_weekend,day_of_year,season,pm25_lag_1h,pm25_lag_3h,pm25_lag_6h,pm25_lag_12h,pm25_lag_24h,pm25_roll_6h,pm25_roll_24h,pm25_roll_72h,aqi_category
2024-08-26 22:00:00,20.4,29.1,16.0,38.0,32.8,476.0,57.083336,76.108154,TP.HCM,26.15,93.679375,3.671294,281.3099,0.0,1009.2169,100.0,3,35,109,2024,8,26,22,0,0,239,Mưa,19.3,26.0,28.8,18.0,24.5,23.083333333333332,24.09999990463257,31.555555688010323,Trung bình
2024-08-26 23:00:00,20.7,29.6,11.0,38.1,32.7,450.0,56.4,75.74468,TP.HCM,25.75,95.92423,3.219938,296.56497,0.0,1009.0153,100.0,3,35,109,2024,8,26,23,0,0,239,Mưa,20.4,21.5,26.2,20.0,24.4,22.166666666666668,23.945833285649616,31.28333348698086,Trung bình
2024-08-27 00:00:00,17.5,25.0,8.0,38.0,32.0,418.0,55.783348,75.41667,TP.HCM,25.65,95.63559,2.2768397,251.56496,0.0,1008.31604,100.0,3,35,109,2024,8,27,0,1,0,240,Mưa,20.7,19.3,25.1,24.7,23.9,20.89999993642171,23.67916663487752,30.96388904253642,Trung bình
2024-08-27 01:00:00,16.5,23.6,6.0,37.8,32.0,392.0,54.716675,74.8493,TP.HCM,25.2,96.77217,3.563818,224.9999,0.0,1007.91425,100.0,3,35,109,2024,8,27,1,1,0,240,Mưa,17.5,20.4,26.0,29.7,24.4,19.31666660308838,23.349999984105427,30.630555709203083,Trung bình
2024-08-27 02:00:00,16.3,23.4,4.0,37.4,32.6,376.0,53.399994,74.14893,TP.HCM,25.4,93.08533,6.8777895,222.87889,0.0,1007.81537,100.0,3,35,109,2024,8,27,2,1,0,240,Mưa,16.5,20.7,21.5,33.8,24.9,18.449999809265137,22.99166663487752,30.312500132454765,Trung bình
2024-08-27 03:00:00,16.8,24.1,3.0,36.9,33.8,367.0,51.966667,73.38653,TP.HCM,25.25,92.79875,7.771331,256.60748,0.0,1007.1157,100.0,3,35,109,2024,8,27,3,1,0,240,Mưa,16.3,17.5,19.3,31.7,24.8,18.03333314259847,22.65833330154419,30.016666809717815,Trung bình
2024-08-27 04:00:00,16.6,23.9,3.0,36.1,36.5,366.0,50.63333,72.6773,TP.HCM,25.1,94.19522,5.634891,243.43501,0.0,1007.1148,100.0,3,35,109,2024,8,27,4,1,0,240,Mưa,16.8,16.5,20.4,28.8,25.0,17.39999993642171,22.308333317438763,29.71944459279378,Trung bình
2024-08-27 05:00:00,16.9,24.4,3.0,35.3,42.9,381.0,49.23333,71.932625,TP.HCM,25.15,93.91512,5.3517847,222.27362,0.0,1007.41473,100.0,3,35,109,2024,8,27,5,1,0,240,Mưa,16.6,16.3,20.7,26.2,25.0,16.766666412353516,21.97083330154419,29.409722354676987,Trung bình
2024-08-27 06:00:00,18.3,26.3,4.0,34.2,50.9,404.0,47.88333,71.21454,TP.HCM,25.15,93.35288,6.3690495,222.70937,0.0,1007.61444,95.0,3,35,109,2024,8,27,6,1,0,240,Mưa,16.9,16.8,17.5,25.1,24.9,16.899999618530273,21.695833285649616,29.075000100665623,Trung bình
2024-08-27 07:00:00,14.3,20.5,13.0,29.3,49.6,352.0,46.783333,70.62943,TP.HCM,25.85,90.09016,9.673221,224.9999,0.0,1008.31665,58.0,3,35,109,2024,8,27,7,1,0,240,Mưa,18.3,16.6,16.5,26.0,18.0,16.533332983652752,21.541666626930237,28.76805563767751,Trung bình
2024-08-27 08:00:00,14.3,20.5,20.0,25.3,41.8,318.0,46.166656,70.301414,TP.HCM,27.35,84.218636,8.78872,235.0079,0.1,1008.4234,66.0,3,35,109,2024,8,27,8,1,0,240,Mưa,14.3,16.9,16.3,21.5,19.4,16.199999809265137,21.329166650772095,28.444444550408257,Trung bình
2024-08-27 09:00:00,11.6,16.7,31.0,19.7,30.9,271.0,45.316658,69.84929,TP.HCM,28.45,84.33631,11.090103,234.24602,0.1,1008.728,71.0,3,35,109,2024,8,27,9,1,0,240,Mưa,14.3,18.3,16.8,19.3,18.5,15.333333333333334,21.041666666666668,28.130555656221176,Trung bình
2024-08-27 10:00:00,12.1,17.5,41.0,15.4,22.7,236.0,44.166656,69.23759,TP.HCM,29.5,79.59839,10.587918,234.6887,0.3,1008.43317,74.0,3,35,109,2024,8,27,10,1,0,240,Mưa,11.6,14.3,16.6,20.4,18.0,14.583333333333334,20.795833349227905,27.78055567211575,Trung bình
2024-08-27 11:00:00,13.5,19.5,51.0,13.4,19.8,222.0,43.183327,68.71454,TP.HCM,30.15,73.98813,12.904882,239.85869,0.2,1008.3362,100.0,3,35,109,2024,8,27,11,1,0,240,Mưa,12.1,14.3,16.9,20.7,20.0,14.016666730244955,20.525000015894573,27.386111206478542,Trung bình
2024-08-27 12:00:00,16.2,23.4,61.0,12.7,19.5,219.0,42.09999,68.13829,TP.HCM,30.45,72.29393,15.509274,248.19853,0.2,1007.2392,100.0,3,35,109,2024,8,27,12,1,0,240,Mưa,13.5,11.6,18.3,17.5,24.7,13.666666984558105,20.170833349227905,26.951388994852703,Trung bình
2024-08-27 13:00:00,19.6,28.1,68.0,12.6,19.4,221.0,40.683327,67.38475,TP.HCM,30.15,73.32901,12.303366,249.44386,0.2,1005.7397,78.0,3,35,109,2024,8,27,13,1,0,240,Mưa,16.2,12.1,14.3,16.5,29.7,14.550000349680582,19.75,26.51527788903978,Trung bình
2024-08-27 14:00:00,22.9,32.8,73.0,12.0,17.9,216.0,39.499996,66.48936,TP.HCM,28.95,73.5677,23.904108,232.95744,4.0,1005.5346,100.0,3,35,109,2024,8,27,14,1,0,240,Mưa,19.6,13.5,14.3,16.3,33.8,15.983333587646484,19.295833349227905,26.091666751437717,Trung bình
2024-08-27 15:00:00,24.6,35.4,75.0,12.0,16.6,217.0,38.591663,65.52305,TP.HCM,26.9,81.183914,14.003029,252.03076,3.6,1006.02484,100.0,3,35,109,2024,8,27,15,1,0,240,Mưa,22.9,16.2,11.6,16.8,31.7,18.150000254313152,19.0,25.697222312291462,Trung bình
2024-08-27 16:00:00,21.2,30.4,71.0,15.2,17.6,254.0,37.999996,64.893616,TP.HCM,26.6,85.15609,7.6367526,261.87,0.6,1005.2243,98.0,3,35,109,2024,8,27,16,1,0,240,Mưa,24.6,19.6,12.1,16.6,28.8,19.666666984558105,18.68333339691162,25.37500007947286,Trung bình
2024-08-27 17:00:00,20.0,28.6,57.0,24.2,22.5,356.0,37.36667,64.219864,TP.HCM,27.0,84.18092,3.7585104,196.69933,0.1,1005.5259,100.0,3,35,109,2024,8,27,17,1,0,240,Mưa,21.2,22.9,13.5,16.9,26.2,20.750000317891438,18.425000031789143,25.16111116939121,Trung bình
2024-08-27 18:00:00,23.1,33.1,38.0,36.5,29.7,494.0,36.850002,63.67022,TP.HCM,27.0,86.22346,5.8048253,187.12492,0.1,1007.0238,100.0,3,35,109,2024,8,27,18,1,0,240,Mưa,20.0,24.6,16.2,18.3,25.1,21.900000254313152,18.34166669845581,25.10555561383565,Trung bình
2024-08-27 19:00:00,32.8,47.0,31.0,47.9,33.0,751.0,36.68334,63.492912,TP.HCM,26.8,88.2929,6.151683,200.55612,0.0,1007.22253,98.0,3,35,109,2024,8,27,19,1,0,240,Mưa,23.1,21.2,19.6,14.3,26.0,24.10000006357829,18.625,25.03611116939121,Trung bình
2024-08-27 20:00:00,33.1,47.4,28.0,47.2,34.5,717.0,37.250004,64.09575,TP.HCM,26.75,88.55302,5.4477882,187.59456,0.1,1008.4209,100.0,3,35,109,2024,8,27,20,1,0,240,Mưa,32.8,20.0,22.9,14.3,21.5,25.799999872843426,19.108333269755047,24.91666669315762,Trung bình
2024-08-27 21:00:00,31.8,45.5,24.0,46.1,36.4,667.0,38.21667,65.124115,TP.HCM,26.55,90.67873,6.519877,186.3401,0.1,1009.2188,100.0,3,35,109,2024,8,27,21,1,0,240,Mưa,33.1,23.1,24.6,11.6,19.3,26.999999682108562,19.62916660308838,24.76527778307597,Trung bình
2024-08-27 22:00:00,29.0,41.6,21.0,44.0,36.9,606.0,39.258335,66.23227,TP.HCM,26.3,92.57654,5.495161,211.60745,0.1,1009.31744,100.0,3,35,109,2024,8,27,22,1,0,240,Mưa,31.8,32.8,21.2,12.1,20.4,28.299999554951984,19.987499952316284,24.57777778307597,Trung bình
2024-08-27 23:00:00,25.2,36.1,19.0,40.0,34.6,526.0,39.975002,66.99468,TP.HCM,26.1,93.6771,5.154415,245.22488,0.1,1009.1167,100.0,3,35,109,2024,8,27,23,1,0,240,Mưa,29.0,33.1,20.0,13.5,20.7,29.166666348775227,20.174999952316284,24.3486111164093,Trung bình
2024-08-28 00:00:00,21.0,30.2,18.0,35.1,31.0,435.0,40.700005,67.393616,TP.HCM,25.9,94.228745,4.8965297,233.97253,0.0,1008.6166,100.0,3,35,109,2024,8,28,0,2,0,241,Mưa,25.2,31.8,23.1,16.2,17.5,28.81666628519694,20.320833285649616,24.052777793672348,Trung bình
2024-08-28 01:00:00,18.4,26.5,17.0,31.5,28.3,364.0,41.283333,67.7039,TP.HCM,25.75,94.78678,4.6938257,212.47118,0.0,1008.01666,100.0,3,35,109,2024,8,28,1,2,0,241,Mưa,21.0,29.0,32.8,19.6,16.5,26.416666348775227,20.39999993642171,23.780555566151936,Trung bình
2024-08-28 02:00:00,17.0,24.5,14.0,30.7,27.4,328.0,41.6,67.87234,TP.HCM,25.5,96.20355,4.510787,208.61037,0.1,1007.7158,100.0,3,35,109,2024,8,28,2,2,0,241,Mưa,18.4,25.2,33.1,22.9,16.3,23.733333269755047,20.42916663487752,23.51111110051473,Trung bình
2024-08-28 03:00:00,16.3,23.5,11.0,31.3,27.4,313.0,41.716667,67.934395,TP.HCM,25.45,94.49231,4.6938257,212.47118,0.2,1007.616,98.0,3,35,109,2024,8,28,3,2,0,241,Mưa,17.0,21.0,31.8,24.6,16.8,21.14999993642171,20.40833330154419,23.227777745988632,Trung bình
2024-08-28 04:00:00,16.1,23.2,10.0,31.0,28.1,304.0,41.63333,67.890076,TP.HCM,25.35,94.77162,4.3349743,228.36655,0.1,1007.21594,92.0,3,35,109,2024,8,28,4,2,0,241,Mưa,16.3,18.4,29.0,21.2,16.6,19.0,20.387499968210857,22.991666661368477,Trung bình
2024-08-28 05:00:00,16.1,23.3,11.0,29.0,30.2,301.0,41.549995,67.84574,TP.HCM,25.25,95.62284,2.0991426,210.96368,0.1,1007.3155,100.0,3,35,109,2024,8,28,5,2,0,241,Mưa,16.1,17.0,25.2,20.0,16.9,17.483333269755047,20.354166666666668,22.772222227520412,Trung bình
2024-08-28 06:00:00,17.8,25.7,14.0,26.3,33.1,304.0,41.416664,67.77482,TP.HCM,25.3,94.769714,6.193674,215.53777,0.1,1007.5152,100.0,3,35,109,2024,8,28,6,2,0,241,Mưa,16.1,16.3,21.0,23.1,18.3,16.949999809265137,20.333333333333332,22.605555560853745,Trung bình
2024-08-28 07:00:00,20.9,30.5,15.0,30.3,48.9,428.0,41.333336,67.7305,TP.HCM,26.2,88.77473,11.183201,236.82147,0.0,1008.1188,100.0,3,35,109,2024,8,28,7,2,0,241,Mưa,17.8,16.1,18.4,32.8,14.3,17.366666475931805,20.608333309491474,22.552777767181396,Trung bình
2024-08-28 08:00:00,17.7,26.1,28.0,25.6,42.5,383.0,42.433327,68.3156,TP.HCM,27.5,81.994484,15.379206,249.44386,0.0,1009.02325,91.0,3,35,109,2024,8,28,8,2,0,241,Mưa,20.9,16.1,17.0,33.1,14.3,17.483333269755047,20.75,22.491666661368477,Trung bình
2024-08-28 09:00:00,16.6,24.6,46.0,19.0,33.6,320.0,43.0,68.61702,TP.HCM,28.55,79.47028,14.84318,247.1663,0.0,1008.72864,97.0,3,35,109,2024,8,28,9,2,0,241,Mưa,17.7,17.8,16.3,31.8,11.6,17.53333346048991,20.958333333333332,22.415277772479588,Trung bình
2024-08-28 10:00:00,16.6,24.4,63.0,13.7,26.2,270.0,43.833336,69.06029,TP.HCM,28.85,79.510864,15.629971,231.54626,0.1,1008.8299,96.0,3,35,109,2024,8,28,10,2,0,241,Mưa,16.6,20.9,16.1,29.0,12.1,17.616666793823242,21.145833333333332,22.29722221692403,Trung bình
2024-08-28 11:00:00,17.5,25.7,78.0,10.2,21.6,239.0,44.583336,69.45922,TP.HCM,30.0,74.85095,12.88981,234.09018,0.2,1008.23566,94.0,3,35,109,2024,8,28,11,2,0,241,Mưa,16.6,17.7,16.1,25.2,13.5,17.85000006357829,21.3125,22.21666667196486,Trung bình
2024-08-28 12:00:00,18.3,26.7,92.0,7.9,18.4,221.0,45.25,69.81383,TP.HCM,30.75,71.2761,14.386494,238.29861,0.1,1006.7412,100.0,3,35,109,2024,8,28,12,2,0,241,Mưa,17.5,16.6,17.8,21.0,16.2,17.93333339691162,21.39999993642171,22.129166656070286,Trung bình
2024-08-28 13:00:00,21.3,31.0,97.0,8.3,17.4,225.0,45.600006,70.00001,TP.HCM,28.85,73.109085,24.26998,237.72438,5.0,1006.4331,97.0,3,35,109,2024,8,28,13,2,0,241,Mưa,18.3,16.6,20.9,18.4,19.6,18.0,21.47083322207133,22.027777751286823,Trung bình
2024-08-28 14:00:00,19.9,28.8,87.0,11.9,18.8,247.0,45.88333,70.15071,TP.HCM,28.35,79.681274,18.455048,249.44388,2.8,1005.33234,99.0,3,35,109,2024,8,28,14,2,0,241,Mưa,21.3,17.5,17.7,17.0,22.9,18.366666475931805,21.34583322207133,21.85416661368476,Trung bình
2024-08-28 15:00:00,18.5,26.7,68.0,18.2,22.3,291.0,45.38333,69.88475,TP.HCM,28.25,80.146225,12.397806,244.17906,0.3,1004.93225,94.0,3,35,109,2024,8,28,15,2,0,241,Mưa,19.9,18.3,16.6,16.3,24.6,18.683333079020183,21.09166653951009,21.622222158643936,Trung bình
2024-08-28 16:00:00,19.9,28.6,50.0,26.8,27.1,377.0,44.36666,69.34397,TP.HCM,28.65,79.01028,15.807239,239.9315,0.2,1004.83435,82.0,3,35,109,2024,8,28,16,2,0,241,Mưa,18.5,21.3,16.6,16.1,21.2,19.233332951863606,21.03749982515971,21.444444364971584,Trung bình
2024-08-28 17:00:00,22.0,31.7,35.0,40.0,34.4,549.0,44.149994,69.22872,TP.HCM,28.15,81.828255,11.304229,232.76509,0.3,1005.33136,99.0,3,35,109,2024,8,28,17,2,0,241,Mưa,19.9,19.9,17.5,16.1,20.0,19.983332951863606,21.120833158493042,21.35277769300673,Trung bình
2024-08-28 18:00:00,26.8,38.5,20.0,55.5,43.0,763.0,44.48333,69.40603,TP.HCM,27.6,85.5123,8.373386,244.5367,0.0,1006.3275,100.0,3,35,109,2024,8,28,18,2,0,241,Mưa,22.0,18.5,18.3,17.8,23.1,21.399999618530273,21.274999777475994,21.33888880411784,Trung bình
2024-08-28 19:00:00,27.6,39.8,30.0,44.0,35.3,622.0,45.09999,69.73404,TP.HCM,27.15,88.84922,7.2,216.86998,0.0,1006.5251,86.0,3,35,109,2024,8,28,19,2,0,241,Mưa,26.8,19.9,21.3,20.9,32.8,22.449999809265137,21.058333158493042,21.395833253860474,Trung bình
2024-08-28 20:00:00,30.0,43.3,23.0,45.5,37.4,646.0,44.23333,69.27305,TP.HCM,26.2,90.65555,7.127636,224.9999,0.8,1007.91907,100.0,3,35,109,2024,8,28,20,2,0,241,Mưa,27.6,22.0,19.9,17.7,33.1,24.133333206176758,20.929166555404663,21.494444370269775,Trung bình
2024-08-28 21:00:00,27.0,38.9,13.0,47.4,40.1,675.0,43.71666,68.99822,TP.HCM,26.35,91.208694,7.5170207,196.69933,1.1,1008.6187,100.0,3,35,109,2024,8,28,21,2,0,241,Mưa,30.0,26.8,18.5,16.6,31.8,25.549999872843426,20.729166587193806,21.543055481380886,Trung bình
2024-08-28 22:00:00,27.7,40.0,6.0,47.0,40.6,663.0,42.916664,68.57269,TP.HCM,26.3,91.75183,9.3876505,175.60138,1.3,1008.5185,100.0,3,35,109,2024,8,28,22,2,0,241,Mưa,27.0,27.6,19.9,16.6,29.0,26.85000006357829,20.674999952316284,21.58749993642171,Trung bình
2024-08-28 23:00:00,26.4,38.4,6.0,42.4,36.9,576.0,42.699997,68.45745,TP.HCM,25.9,93.11015,10.630672,208.30066,1.6,1008.11725,100.0,3,35,109,2024,8,28,23,2,0,241,Mưa,27.7,30.0,22.0,17.5,25.2,27.583333333333332,20.72499990463257,21.61527771419949,Trung bình
2024-08-29 00:00:00,18.8,27.6,8.0,35.5,31.0,449.0,42.9,68.56383,TP.HCM,25.8,92.827156,10.799999,216.86998,0.5,1007.8173,100.0,3,35,109,2024,8,29,0,3,0,242,Mưa,26.4,27.0,26.8,18.3,21.0,26.25,20.633333206176758,21.544444375567966,Trung bình
2024-08-29 01:00:00,13.9,20.5,11.0,29.6,25.9,342.0,42.533333,68.36879,TP.HCM,25.55,92.81427,10.44,226.39711,0.5,1007.816,99.0,3,35,109,2024,8,29,1,3,0,242,Mưa,18.8,27.7,27.6,21.3,18.4,23.96666653951009,20.445833206176758,21.398611042234634,Trung bình
2024-08-29 02:00:00,10.7,15.9,13.0,25.6,22.4,276.0,41.783333,67.96986,TP.HCM,25.25,92.520386,11.019764,231.63248,0.6,1007.01587,100.0,3,35,109,2024,8,29,2,3,0,242,Mưa,13.9,26.4,30.0,19.9,17.0,20.74999984105428,20.183333198229473,21.201388822661507,Trung bình
2024-08-29 03:00:00,9.3,13.7,14.0,22.5,19.7,231.0,40.73333,67.41135,TP.HCM,25.0,93.06532,11.019764,231.63248,0.1,1007.0146,100.0,3,35,109,2024,8,29,3,3,0,242,Mưa,10.7,18.8,27.0,18.5,16.3,17.799999872843426,19.891666571299236,20.986111058129204,Trung bình
2024-08-29 04:00:00,6.2,9.1,15.0,20.7,18.3,207.0,39.783333,66.79078,TP.HCM,24.15,94.72575,15.696165,233.39284,2.4,1007.6097,100.0,3,35,109,2024,8,29,4,3,0,242,Mưa,9.3,13.9,27.7,19.9,16.1,14.216666380564371,19.47916654745738,20.724999944369,Trung bình
2024-08-29 05:00:00,5.8,8.3,13.0,21.1,18.7,212.0,38.958332,65.91312,TP.HCM,24.25,93.30945,10.495713,247.8336,0.8,1007.11096,100.0,3,35,109,2024,8,29,5,3,0,242,Mưa,6.2,10.7,26.4,22.0,16.1,10.78333314259847,19.049999872843426,20.458333280351425,Trung bình
2024-08-29 06:00:00,6.1,8.7,11.0,22.8,20.3,239.0,38.1,65.0,TP.HCM,24.3,93.03021,10.195057,227.86247,0.7,1007.5108,100.0,3,35,109,2024,8,29,6,3,0,242,Mưa,5.8,9.3,18.8,26.8,17.8,8.666666587193808,18.562499900658924,20.19722217321396,Trung bình
2024-08-29 07:00:00,10.5,15.2,10.0,24.0,26.0,294.0,37.124996,63.962765,TP.HCM,25.0,90.03025,10.703569,222.27362,0.2,1008.3128,100.0,3,35,109,2024,8,29,7,3,0,242,Mưa,6.1,6.2,13.9,27.6,20.9,8.099999984105429,18.129166583220165,20.09305550654729,Trung bình
2024-08-29 08:00:00,11.4,16.5,13.0,23.5,26.9,294.0,36.258335,63.04078,TP.HCM,26.05,86.9145,12.413477,240.4613,0.1,1009.2163,99.0,3,35,109,2024,8,29,8,3,0,242,Mưa,10.5,5.8,10.7,30.0,17.7,8.21666661898295,17.86666653553645,19.98194439543618,Trung bình
2024-08-29 09:00:00,11.2,16.1,18.0,22.7,28.0,294.0,35.733334,62.48227,TP.HCM,27.5,81.994484,14.81259,244.05775,0.0,1009.6224,100.0,3,35,109,2024,8,29,9,3,0,242,Mưa,11.4,6.1,9.3,27.0,16.6,8.53333322207133,17.64166651169459,19.880555503898197,Trung bình
2024-08-29 10:00:00,11.1,16.0,26.0,21.3,27.9,290.0,35.283337,62.00355,TP.HCM,28.55,79.9466,13.53236,241.38963,0.0,1009.22797,100.0,3,35,109,2024,8,29,10,3,0,242,Mưa,11.2,10.5,6.2,27.7,16.6,9.349999984105429,17.412499845027924,19.784722175863052,Trung bình
2024-08-29 11:00:00,14.3,20.7,42.0,18.6,25.5,278.0,34.825,61.515957,TP.HCM,29.05,77.89497,16.075521,235.95401,0.0,1008.8308,100.0,3,35,109,2024,8,29,11,3,0,242,Mưa,11.1,11.4,5.8,26.4,17.5,10.766666650772095,17.279166519641876,19.705555511845482,Trung bình
2024-08-29 12:00:00,18.5,26.6,61.0,15.2,21.8,262.0,34.55833,61.23227,TP.HCM,29.1,74.706116,18.514643,243.43501,0.0,1007.73254,100.0,3,35,109,2024,8,29,12,3,0,242,Mưa,14.3,11.2,6.1,18.8,18.3,12.833333333333334,17.287499884764355,19.61944439013799,Trung bình
2024-08-29 13:00:00,18.5,26.6,76.0,12.8,19.1,251.0,34.575,61.25,TP.HCM,30.0,70.71642,19.995398,246.66594,0.1,1006.6379,100.0,3,35,109,2024,8,29,13,3,0,242,Mưa,18.5,11.1,10.5,13.9,21.3,14.166666666666666,17.17083324988683,19.463888823986053,Trung bình
2024-08-29 14:00:00,17.8,25.6,86.0,10.9,17.7,234.0,34.4,61.00177,TP.HCM,30.0,67.18796,24.20314,247.249,0.2,1005.53937,74.0,3,35,109,2024,8,29,14,3,0,242,Mưa,18.5,14.3,11.4,10.7,19.9,15.233333269755045,17.08333323399226,19.241666601763832,Trung bình
2024-08-29 15:00:00,17.4,25.1,92.0,9.9,17.2,222.0,36.8,60.8156,TP.HCM,29.15,74.93858,22.545315,250.40762,0.3,1005.2359,75.0,3,35,109,2024,8,29,15,3,0,242,Mưa,17.8,18.5,11.2,9.3,18.5,16.266666571299236,17.037499884764355,19.043055474758148,Trung bình
2024-08-29 16:00:00,16.3,23.5,89.0,12.5,18.3,253.0,35.6,60.718082,TP.HCM,28.85,74.66567,20.991426,247.8336,0.2,1005.1349,81.0,3,35,109,2024,8,29,16,3,0,242,Mưa,17.4,18.5,11.1,6.2,19.9,17.133333047231037,16.88749986886978,18.869444363647037,Trung bình
2024-08-29 17:00:00,15.0,21.6,70.0,21.2,21.0,359.0,33.774998,60.398937,TP.HCM,28.55,76.89475,15.941944,244.59233,0.0,1005.533,65.0,3,35,109,2024,8,29,17,3,0,242,Mưa,16.3,17.8,14.3,5.8,22.0,17.249999682108562,16.595833202203114,18.713888797495102,Trung bình
2024-08-29 18:00:00,16.6,23.7,42.0,33.5,25.4,509.0,33.191666,59.77837,TP.HCM,27.75,81.779434,11.119281,240.94548,0.0,1006.52795,100.0,3,35,109,2024,8,29,18,3,0,242,Mưa,15.0,17.4,18.5,6.1,26.8,16.933333079020183,16.17083324988683,18.595833241939545,Trung bình
2024-08-29 19:00:00,24.3,35.2,25.0,42.9,31.2,625.0,32.341663,58.87411,TP.HCM,27.3,84.972755,8.78872,235.0079,0.0,1007.8243,100.0,3,35,109,2024,8,29,19,3,0,242,Mưa,16.6,16.3,18.5,10.5,27.6,17.899999618530273,16.033333202203114,18.572222120232052,Trung bình
2024-08-29 20:00:00,26.7,38.3,18.0,47.3,37.5,718.0,32.06666,58.581554,TP.HCM,27.05,83.9341,10.028439,248.96242,0.0,1008.1225,93.0,3,35,109,2024,8,29,20,3,0,242,Mưa,24.3,15.0,17.8,11.4,30.0,19.383333206176758,15.895833233992258,18.644444353050655,Trung bình
2024-08-29 21:00:00,31.7,45.6,10.0,53.1,46.0,841.0,31.791664,58.289,TP.HCM,26.75,85.17138,9.220499,231.34016,0.0,1008.62067,100.0,3,35,109,2024,8,29,21,3,0,242,Mưa,26.7,16.6,17.4,11.2,27.0,21.766666730244953,16.091666599114735,18.81666659646564,Trung bình
2024-08-29 22:00:00,35.4,51.0,3.0,56.1,51.1,901.0,32.183334,58.705677,TP.HCM,26.6,86.18534,8.217153,241.1893,0.0,1009.01917,100.0,3,35,109,2024,8,29,22,3,0,242,Mưa,31.7,24.3,16.3,11.1,27.7,24.950000445048016,16.412499964237213,19.02499995628993,Trung bình
2024-08-29 23:00:00,35.5,51.1,1.0,53.9,49.6,843.0,32.825,59.388298,TP.HCM,26.2,88.24366,7.729527,242.24155,0.0,1008.8179,100.0,3,35,109,2024,8,29,23,3,0,242,Mưa,35.4,26.7,15.0,14.3,26.4,28.36666711171468,16.79166664679845,19.2305555012491,Trung bình
2024-08-30 00:00:00,29.4,42.4,2.0,48.8,44.8,723.0,33.583332,60.195034,TP.HCM,26.0,89.02586,7.8625183,254.05453,0.0,1008.4174,100.0,3,35,109,2024,8,30,0,4,0,243,Mưa,35.5,31.7,16.6,18.5,18.8,30.500000317891438,17.23333332935969,19.395833273728687,Trung bình
2024-08-30 01:00:00,23.6,34.0,3.0,43.8,40.2,611.0,34.466667,61.134754,TP.HCM,25.95,90.63896,4.6938252,265.60138,0.0,1007.9177,100.0,3,35,109,2024,8,30,1,4,0,243,Mưa,29.4,35.4,24.3,18.5,13.9,30.383333841959637,17.637500027815502,19.49444439013799,Trung bình
2024-08-30 02:00:00,19.6,28.3,3.0,39.9,37.0,526.0,35.275,61.994682,TP.HCM,25.65,91.43877,5.2416787,254.05453,0.0,1007.1177,100.0,3,35,109,2024,8,30,2,4,0,243,Mưa,23.6,35.5,26.7,17.8,10.7,29.200000445048016,18.008333384990692,19.540277739365894,Trung bình
2024-08-30 03:00:00,17.2,24.9,2.0,36.0,34.0,450.0,36.01667,62.783695,TP.HCM,25.55,92.536514,3.4152596,251.56496,0.0,1006.8174,100.0,3,35,109,2024,8,30,3,4,0,243,Mưa,19.6,29.4,31.7,17.4,9.3,26.783333778381348,18.337500075499218,19.545833316114212,Trung bình
2024-08-30 04:00:00,15.8,22.9,3.0,32.4,32.3,399.0,36.675003,63.484047,TP.HCM,25.2,93.91729,4.2136917,250.0168,0.0,1006.7159,100.0,3,35,109,2024,8,30,4,4,0,243,Mưa,17.2,23.6,35.4,16.3,6.2,23.516666889190674,18.737500091393787,19.534722202354008,Trung bình
2024-08-30 05:00:00,15.0,21.7,3.0,29.1,32.7,391.0,37.475002,64.335106,TP.HCM,25.1,94.19522,4.452954,284.03625,0.0,1006.71533,100.0,3,35,109,2024,8,30,5,4,0,243,Mưa,15.8,19.6,35.5,15.0,5.8,20.100000222524006,19.120833416779835,19.50833331876331,Trung bình
2024-08-30 06:00:00,14.6,21.2,5.0,25.9,34.4,408.0,38.24167,65.15071,TP.HCM,25.1,93.63131,5.0528407,265.91446,0.0,1007.01495,100.0,3,35,109,2024,8,30,6,4,0,243,Mưa,15.0,17.2,29.4,16.6,6.1,17.633333683013916,19.475000103314716,19.456944445768993,Trung bình
2024-08-30 07:00:00,14.3,20.8,12.0,22.8,28.4,342.0,38.95,65.90426,TP.HCM,26.25,87.456635,8.534353,242.35411,0.0,1007.51965,100.0,3,35,109,2024,8,30,7,4,0,243,Mưa,14.6,15.8,23.6,24.3,10.5,16.083333651224773,19.633333444595337,19.456944445768993,Trung bình
2024-08-30 08:00:00,15.8,23.2,24.0,19.9,27.0,321.0,39.266666,66.241135,TP.HCM,26.6,83.63244,10.464798,266.0549,0.0,1008.71954,100.0,3,35,109,2024,8,30,8,4,0,243,Mưa,14.3,15.0,19.6,26.7,11.4,15.450000286102295,19.816666801770527,19.477777779102325,Trung bình
2024-08-30 09:00:00,15.1,22.3,41.0,15.9,25.0,292.0,39.63333,66.6312,TP.HCM,27.7,78.87854,15.188415,264.55975,0.0,1008.6247,100.0,3,35,109,2024,8,30,9,4,0,243,Mưa,15.8,14.6,17.2,31.7,11.2,15.100000222524008,19.979166825612385,19.526388890213436,Trung bình
